episode,final_balance,max_balance,min_balance,max_drawdown,mean_reward,trades,winrate
72,224.45566238625386,227.50566238625387,181.51213803063655,0.20216430603617497,0.29229922700702293,0,0
73,326.3700630719457,332.92006307194583,199.7,0.4001563073210047,0.4862587354931251,0,0
74,293.6621738624339,301.0718265578766,193.9450811871066,0.3558179009824304,0.6376508632281314,0,0
75,322.02772421052106,335.5129717933742,192.7113538087376,0.4256217493509641,0.3072590936092187,0,0
76,230.07945190814524,233.52945190814535,187.6329555865282,0.1965340814471218,0.3151598480286497,0,0
77,383.85757716757195,390.76562199801407,199.75,0.48882401942457676,0.17527150634895142,0,0
78,266.3349713823484,269.52750106612933,192.2769170850794,0.2866148488576544,0.26203237009580627,0,0
79,520.1731280417225,523.4731280417222,199.75,0.6184140325459468,0.3350711780304042,0,0
80,229.78183667759436,234.4355303189602,188.71124473809436,0.19503991361145578,0.33499711488483347,0,0
81,297.56769778332153,304.81902474309123,197.40753108988665,0.35237791913983574,0.3881157974636104,0,0
82,675.2745692280106,678.4245692280105,199.75,0.7055678566781587,0.24315168991471983,0,0
83,273.9725460682367,287.2655395064062,193.49642367496216,0.3264196464099479,0.45876010738877737,0,0
84,173.15046092498355,199.75,166.04459570887266,0.16873794388549357,0.19788790710430829,0,0
85,388.2149795086456,393.2874622378486,199.7,0.4922289186040023,0.2288605116475983,0,0
86,331.6333745357127,338.98600991241176,199.75,0.4107426437698357,0.22148434367572742,0,0
87,187.86237846905433,225.4624543888916,186.70983860056293,0.1718805727249192,0.20840995232226806,0,0
88,154.35830936083806,201.19557920453528,154.35830936083806,0.2327947265485515,0.10296538787094899,0,0
89,285.53339957569455,288.53339957569455,196.60393749999997,0.31860943034976985,0.344865246197754,0,0
90,258.3724735266629,262.22247352666307,199.75,0.23824225546522726,0.3114288776252958,0,0
91,460.9053561695784,465.3446751698441,197.80420591875085,0.5749296887375897,0.6077641833849362,0,0
92,179.29082618532175,212.4150932542618,179.29082618532175,0.15594121190479693,0.10380797205957037,0,0
93,190.29063750624582,201.60389562472173,182.17382543566885,0.09637745406081466,0.35053956419521765,0,0
94,296.89124997726793,298.8844699239517,193.2713281400255,0.35335774324707625,0.3583869084612769,0,0
95,385.53073986686405,388.6807398668641,195.97350176685745,0.49579826920679215,0.24316901051278977,0,0
96,324.0804526598311,337.1767596064189,181.24539032664495,0.46246179440656043,0.36372659149642084,0,0
97,391.04809287822485,394.2704427269765,198.5572756061695,0.4963932009895401,0.39008662314475206,0,0
98,285.7986847635732,289.38366133848956,192.20985553808734,0.33579575761445235,0.4360127616586511,0,0
99,300.9130862511109,303.9633897047878,188.21833063598964,0.38078618343219184,0.35358496882361373,0,0
100,176.17548523023257,201.81448543210226,174.13693566924178,0.1371435241806377,0.23000518656282093,0,0
