episode,final_balance,max_balance,min_balance,max_drawdown,mean_reward,trades,winrate
1,138.563270811911,202.1853663640368,132.99210490443747,0.3422268520413895,0.01793201707098019,0,0
2,120.42894916124304,228.67323713964478,115.80424592257633,0.49358198899393857,0.01898883866621212,0,0
3,216.31343708742202,216.31343708742202,146.76963627970247,0.32149551939121457,0.05542040021581081,0,0
4,240.87133133641896,271.2654891429186,178.9250517918868,0.340406137333531,0.05240909265948619,0,0
5,142.02499168841572,199.75,142.016880528505,0.28902688095867335,0.015782688956416067,0,0
6,104.44014500245058,199.935711686886,96.420176815079,0.5177440988327284,0.01105332095691762,0,0
7,292.2272929801701,352.5272187314745,163.4716718173436,0.536286382635712,0.05072166830939948,0,0
8,108.19591907589927,199.75,108.19591907589927,0.4583433337877383,-0.0018126841651613206,0,0
9,464.82661022584097,894.6035230856925,167.32414700844473,0.8129627900063422,0.00467082526142869,0,0
10,153.2778723401566,203.0983939125215,153.2778723401566,0.24530239069159543,0.01713420499030366,0,0
11,187.00066767834159,250.22877882625795,179.18527519181876,0.2839142003077393,0.022758353639192545,0,0
12,399.6788453240761,419.15803666278686,171.48144913319845,0.5908907043785123,0.05696769825318235,0,0
13,128.47585064868844,226.91875751298338,125.85641775222511,0.44536794079253617,0.010096848044333352,0,0
14,141.1242118002049,199.75,136.85084001462403,0.3148894116914942,0.014782427212638128,0,0
15,157.88530284877862,244.914793043003,150.43328435460288,0.3857729764482243,0.016882144075838188,0,0
16,370.7540484910363,418.12785102327786,177.97817358505233,0.57434508811243,0.052955027908594535,0,0
17,150.20757785832944,205.06607880623275,149.8085949831732,0.2694618444197805,0.01782903359544188,0,0
18,151.70542269067033,206.71325139875452,137.34280352538443,0.33558781260497395,0.020360207014387923,0,0
19,196.72094064150122,210.03145703558033,158.1487486115621,0.247023513317003,0.038721224081252004,0,0
20,374.2476208890085,415.76822000859903,185.7304484487284,0.553283681843487,0.03830759974723113,0,0
21,143.67145838300172,199.75,128.60655190557245,0.3561624435265459,0.011560883944460252,0,0
22,178.61899020459947,258.1717730583538,171.7271411355224,0.3348337848820233,0.02288652962545844,0,0
23,170.9757694703185,276.0298962917598,159.7176366554982,0.42137558720567403,0.03019495669865403,0,0
24,181.07734790120045,255.29920609012717,175.2668220100304,0.3134846571040385,0.02034319805242595,0,0
25,182.24718391203854,225.2379831384694,137.0161511278599,0.3916827472050902,0.03599724110190233,0,0
26,719.765449761946,1371.3990913273512,180.08313303474517,0.868686559460641,-0.014411839022656,0,0
27,187.1520933675628,212.7518871900644,144.44261434592676,0.3210748151113355,0.036784988343621365,0,0
28,134.45701594571705,213.13721344120748,133.25498920492052,0.3747924773273905,0.009291570634539396,0,0
29,360.97207239969146,408.6816884421888,199.75,0.5112333005146223,0.031843766297882284,0,0
30,344.02994602474587,486.3926751094726,190.58008266933007,0.6081764952022846,0.01731220526387716,0,0
31,199.86090111517495,266.40180632982486,174.20308502909498,0.3460889495117805,0.022746893463526346,0,0
32,325.30270287075706,405.45924741337353,175.50116531989573,0.5671546118641884,0.04676190011236413,0,0
33,146.72959784761088,214.07623256154122,146.72959784761088,0.314591834451169,0.01301234099972433,0,0
34,191.4688722231232,272.55753151252316,179.63841666590704,0.34091560167489543,0.04960843935569681,0,0
35,292.71679719987856,383.9766994419115,189.3110224143377,0.506972629616613,0.02155864944803144,0,0
36,134.83193892248423,206.89559814110805,132.64505887198916,0.35887926053640895,0.007899201237020136,0,0
37,133.658433889173,225.9620735038574,128.37586527088206,0.431869856386804,0.003279103788453371,0,0
38,126.05567762971066,228.50835319150744,123.79810210409944,0.458233800318244,0.007899417694406125,0,0
39,167.68258575961008,213.38854386783464,167.68258575961008,0.21419124607051643,0.015600151119352838,0,0
40,295.9369913887219,333.9561003340167,179.95777871072403,0.4611334288227297,0.055001479730155574,0,0
41,236.5697050173902,254.09027687132283,172.73618965302222,0.32017788409707704,0.055986503327158786,0,0
42,194.35570749512422,253.52075419299047,161.13906864989914,0.36439496181352693,0.03788981814311859,0,0
43,322.2801412108635,329.18715558511946,166.09075998259635,0.4954518815068121,0.060676979411800336,0,0
44,173.66856755413727,214.76500619579144,173.65902945307707,0.19139978840519267,0.017960098779481647,0,0
45,127.61277148616759,199.75,126.5161120962949,0.3666277241737427,0.01130856264648631,0,0
46,230.83133089821638,316.980775828784,194.26432805500664,0.38714160962260435,0.06408874647162521,0,0
47,165.88182978731996,247.0912209044944,163.41563500679374,0.33864248835470734,0.03035606535367778,0,0
48,143.1918059302789,199.75,135.4911397574832,0.32169642173975865,0.006898600817562641,0,0
49,131.791016623776,203.8437286288017,125.14532599155945,0.38607222879322234,0.011159163346273761,0,0
50,185.78374625433037,245.93946952933865,176.1137617138069,0.2839142003077392,0.02333141180153395,0,0
51,180.61888237685034,232.53489195402366,172.7469979771876,0.25711364636261647,0.030708054698852835,0,0
52,182.0810534134597,250.6716612194582,172.40262991757456,0.31223725458683027,0.029413689169349038,0,0
53,218.65113794562652,221.19882857572202,169.34851924121966,0.23440589477060758,0.009662030829875724,0,0
54,149.86811451762534,270.89557767222396,149.86811451762534,0.44676795462877006,0.015191559466686062,0,0
55,206.81115617022877,268.63943918246247,193.5454557856497,0.2795344705354609,0.02399612197494622,0,0
56,137.40326449866296,201.6597473400813,132.64636682442327,0.3422268520413897,0.017834480010581695,0,0
57,148.01807396718232,203.4969527197079,129.86234850957072,0.36184622534156474,0.01854943939415208,0,0
