episode,final_balance,max_balance,min_balance,max_drawdown,mean_reward,trades,winrate
1,380.57740542727623,380.57740542727623,196.75375,0.48301252992383104,0.30735887603864487,0,0
2,193.5507745787922,213.0016187547578,165.19238239023628,0.22445480294479503,0.15470045508416433,0,0
3,185.77716135546905,207.92100239568862,149.77002243542373,0.2796782397653095,0.033607527657812775,0,0
4,262.7068004471694,262.7068004471694,187.40765627846446,0.2866280737328979,0.1411610798316431,0,0
5,350.07618545140537,376.8749527904384,180.74097320471927,0.5204219015711017,0.040289749645658464,0,0
6,167.64527626997221,215.4453352040262,149.4585017995258,0.3062810960469904,0.012156621141455201,0,0
7,164.3852126334027,201.67098025258812,163.38280323948786,0.18985466805955542,0.027712509473615796,0,0
8,144.4860889838187,199.75,139.64921450494754,0.3008800275096494,0.0010354478337917087,0,0
9,123.56935731043598,204.88818927925465,117.78520633235239,0.4251244703431113,-0.0030488768522364713,0,0
10,120.97175830035295,199.99123233414085,120.97175830035295,0.3951146913368879,-0.00477941759234345,0,0
11,248.61297681315807,287.57926145141266,176.74598391699732,0.38540080037426805,0.03884096039603213,0,0
12,167.41200356538823,223.06276980992996,167.41200356538823,0.24948478086218207,0.005119314003162009,0,0
13,306.91153375025755,362.35640827565874,194.3951720449122,0.4635249505590966,0.047905881284461,0,0
14,250.53048157615174,300.1905278236258,199.75,0.33458926419769885,0.03252068414277088,0,0
15,170.92659444855184,255.39336411410446,170.92659444855184,0.3307320452845228,0.14809958759032316,0,0
16,188.94401939508955,274.5485256766934,159.59835193420565,0.4186880022726923,0.03457626187314772,0,0
17,158.9041662729746,216.59299950504246,157.3378633878805,0.2735782608513275,0.005080943011738129,0,0
18,130.2620678687074,202.59465230239624,130.2620678687074,0.3570310647969326,-0.003365368945960212,0,0
19,151.04688339621475,215.60849850056454,144.460495253563,0.3299870076634073,0.013224701807814604,0,0
20,279.9389877789642,284.6089907983562,186.42577264746166,0.34497581357314455,0.03753845163181472,0,0
21,345.17013323491045,345.17013323491045,190.7716758600574,0.4473111735590837,0.030772981993544318,0,0
22,260.40035612851415,269.14247411530556,189.85575671107057,0.2945901335894947,0.0338899297869654,0,0
23,204.011441669315,269.78991606672884,186.43294749937223,0.30896991919720007,0.013662968703109485,0,0
24,115.17481698296133,202.4494754229911,111.8292193837895,0.4476191200291465,-0.005974496830166044,0,0
25,209.46540215143852,215.54512532392093,154.41470748107614,0.2836084451039108,0.029369007492353823,0,0
26,147.55596003428224,199.75,113.78505037909409,0.43036270148138134,0.0068177891815239,0,0
27,126.18470616808462,200.8231426058855,126.18470616808462,0.37166252588865456,-0.0031233929283654587,0,0
28,107.35667140101754,202.99276300490112,107.35667140101754,0.47113054765195994,-0.006395392073205009,0,0
29,249.82875693250904,306.14967417019375,169.81384159254094,0.44532411457626253,0.05161110502198549,0,0
30,172.6941380731494,212.53572863472687,156.18500832145108,0.2651352818430005,0.031036897893863907,0,0
31,159.81757425407326,202.0985973184747,150.20091227201755,0.25679389038348843,0.009347206483457453,0,0
32,164.81166277913164,200.76033251724246,149.04169961073356,0.25761380377304866,0.0032720582858954688,0,0
33,272.25335393426315,272.25335393426315,146.96830986973225,0.4601781475014687,0.19276762383277576,0,0
34,425.56810612199666,476.5040598405525,199.75,0.580801053265233,0.07599620660078048,0,0
35,105.44986778651443,199.75,101.69230353993397,0.4909021099377523,-0.006318033027333675,0,0
36,138.02490244665282,199.75,134.51455473817734,0.3265854581317781,0.00980693701351204,0,0
37,197.2219331114693,207.62852824068162,154.79827871910942,0.2544460049359485,0.05589257180283631,0,0
38,347.6913804952835,364.8620094467074,193.28236536059688,0.47025900105714313,0.06445959331236617,0,0
39,214.45136033577646,225.4536952022445,155.556114642109,0.31003076040706923,0.054713755692796635,0,0
40,315.774232758725,315.774232758725,197.3178311939945,0.37513004316359155,0.5994616849549554,0,0
41,132.44945761261175,199.87502580859223,123.50147184741984,0.38210653708338005,-0.00957359068503838,0,0
42,157.7171461904076,216.078278121064,157.05446138087436,0.2731594182138005,0.0023839098427220432,0,0
43,157.68434427289858,200.77813575075555,153.09218081948111,0.2375057162124038,0.0066071322540564945,0,0
44,201.28963285039504,205.63511943160083,136.7955016438748,0.33476586089966864,0.0039398213193796595,0,0
45,260.31218624283593,271.21845131822903,189.55177089137527,0.30111034123940084,0.03375485352778354,0,0
46,296.29209011324326,296.29209011324326,152.6320519055244,0.48485951195258636,0.025685097343244326,0,0
47,270.26576744341907,316.4249269508061,196.1291379803985,0.38017165755436744,0.05084122948232331,0,0
48,239.10667480644983,291.7387659463385,197.43647955641492,0.323242220086957,0.0296668073239397,0,0
49,151.58738876290633,214.51069692833426,151.58738876290633,0.2933341276983028,0.009684079344775973,0,0
50,165.0647010659655,207.2888097070304,159.8870345190987,0.2286750319755636,0.02403380306846638,0,0
51,156.2110071518236,217.76575892975666,150.26185449362916,0.30998401570515877,0.0017733319381021502,0,0
52,333.7635794020752,363.8524283239429,194.3060953405281,0.46597554333886526,0.05256393813812117,0,0
53,149.22531373812615,208.43065679709645,148.99934381048018,0.2851370997908028,0.011911046756830471,0,0
54,154.88225184003394,199.75,148.87983715821235,0.25466915064724727,0.027985512463375193,0,0
55,682.1262424349696,682.1262424349696,178.60217102038465,0.7381684504867709,0.588692947360694,0,0
56,313.2290573227347,313.2290573227347,179.43916533978958,0.427131164415232,0.560326925608741,0,0
57,146.22558326785952,203.15880116528868,146.22558326785952,0.28023997764738073,0.011607311768373466,0,0
58,310.6116511910433,310.6116511910433,193.01843024280097,0.37858599475367394,0.23504699355499625,0,0
59,258.57311881373056,327.5860387431158,182.40997860618623,0.44316925316457934,0.027588272577825666,0,0
60,1044.0103214337616,1080.7689158933365,199.75,0.8151778820962003,0.05649397133329182,0,0
