equity_norm,cur_pct,equity,equity_change,trade_duration,drawdown,pos,step,action,reward,Step,_norm_pos
1.0004342568890885,0.0007737027556354194,200.0868513778177,-0.001393385963262972,0.0027,0.0024198553006768496,"[0, 1, 0]",582640.0,0.0,-0.01,"582640, Action: [0], Reward: -0.01, Balance: 199.70",0.0025002500250025004
0.9969380863338487,-0.0006247654664604521,199.38761726676975,-0.003496170555239786,0.0028,0.005906051724252815,"[0, 1, 0]",582641.0,0.0,-0.01,"582641, Action: [0], Reward: -0.01, Balance: 199.70",0.0026002600260026003
0.9973700783346172,-0.000451968666153083,199.47401566692344,0.00043199200076841747,0.0029,0.00547529214193347,"[0, 1, 0]",582642.0,0.0,-0.01,"582642, Action: [0], Reward: -0.01, Balance: 199.70",0.0027002700270027003
0.9963790378622661,-0.0008483848550935324,199.27580757245323,-0.000991040472351017,0.003,0.006463505301371908,"[0, 1, 0]",582643.0,0.0,-0.15,"582643, Action: [0], Reward: -0.15, Balance: 199.70",0.0028002800280028
0.9995130974756851,0.00040523899027401257,199.902619495137,0.003134059613418856,0.0031,0.003338386762975738,"[0, 1, 0]",582644.0,0.0,-0.01,"582644, Action: [0], Reward: -0.01, Balance: 199.70",0.0029002900290029
0.9986067613172098,4.2704526883914105e-05,199.72135226344196,-0.0009063361584752272,0.0032,0.004242137259214675,"[0, 1, 0]",582645.0,0.0,-0.06,"582645, Action: [0], Reward: -0.06, Balance: 199.70",0.003000300030003
0.9968639700592071,-0.000654411976317117,199.37279401184142,-0.0017427912580026828,0.0033,0.005979956554552715,"[0, 1, 0]",582646.0,0.0,-0.01,"582646, Action: [0], Reward: -0.01, Balance: 199.70",0.0031003100310031005
0.9965272704115494,-0.0007890918353802026,199.3054540823099,-0.00033669964765763893,0.0034,0.006315695640772107,"[0, 1, 0]",582647.0,2.0,-1.0,"582647, Action: [2], Reward: -1.00, Balance: 199.70",0.0032003200320032004
0.9965209175880086,-0.0007916329647965129,199.30418351760173,-6.352823540822783e-06,0.0035,0.006322030340512207,"[0, 1, 0]",582648.0,0.0,-0.01,"582648, Action: [0], Reward: -0.01, Balance: 199.70",0.0033003300330033004
0.9984733520228546,-1.0659190858107394e-05,199.69467040457093,0.0019524344348459976,0.0036,0.004375165953754667,"[0, 1, 0]",582649.0,0.0,-0.01,"582649, Action: [0], Reward: -0.01, Balance: 199.70",0.0034003400340034003
0.9980074782965356,-0.00019700868138571544,199.60149565930712,-0.000465873726319046,0.0037,0.004839710601354124,"[0, 1, 0]",582650.0,0.0,-0.01,"582650, Action: [0], Reward: -0.01, Balance: 199.70",0.0035003500350035003
0.9986745247683106,6.980990732426881e-05,199.73490495366212,0.0006670464717750235,0.0038,0.004174567128654875,"[0, 1, 0]",582651.0,0.0,-0.01,"582651, Action: [0], Reward: -0.01, Balance: 199.70",0.0036003600360036
0.9997206230446813,0.00048824921787257573,199.94412460893628,0.0010460982763707705,0.0039,0.003131453238136271,"[0, 1, 0]",582652.0,0.0,-0.01,"582652, Action: [0], Reward: -0.01, Balance: 199.70",0.0037003700370037006
0.9990324004944374,0.00021296019777497296,199.80648009888748,-0.0006882225502440064,0.004,0.0038177123766354308,"[0, 1, 0]",582653.0,0.0,-0.01,"582653, Action: [0], Reward: -0.01, Balance: 199.70",0.0038003800380038005
0.9985580563367309,2.3222534692366798e-05,199.71161126734617,-0.0004743441577065255,0.0041,0.004290703290554739,"[0, 1, 0]",582654.0,0.0,-0.01,"582654, Action: [0], Reward: -0.01, Balance: 199.70",0.0039003900390039005
0.9989815779061118,0.00019263116244473775,199.79631558122236,0.000423521569380938,0.0042,0.0038683899745552454,"[0, 1, 0]",582655.0,0.0,-0.01,"582655, Action: [0], Reward: -0.01, Balance: 199.70",0.004000400040004
0.9998328562605674,0.0005331425042269788,199.96657125211348,0.0008512783544556157,0.0043,0.003019540209396332,"[0, 1, 0]",582656.0,0.0,-0.01,"582656, Action: [0], Reward: -0.01, Balance: 199.70",0.004100410041004101
0.9994538044559715,0.000381521782388656,199.8907608911943,-0.00037905180459588903,0.0044,0.003397510627215829,"[0, 1, 0]",582657.0,0.0,-0.01,"582657, Action: [0], Reward: -0.01, Balance: 199.70",0.0042004200420042
0.9993013366909945,0.0003205346763978271,199.8602673381989,-0.00015246776497704673,0.0045,0.003549543420975556,"[0, 1, 0]",582658.0,0.0,-0.01,"582658, Action: [0], Reward: -0.01, Balance: 199.70",0.004300430043004301
0.9988481686117567,0.00013926744470271624,199.76963372235136,-0.00045316807923768466,0.0046,0.004001418669095095,"[0, 1, 0]",582659.0,0.0,-0.01,"582659, Action: [0], Reward: -0.01, Balance: 199.70",0.0044004400440044
0.9989455785727145,0.00017823142908581088,199.7891157145429,9.740996095771947e-05,0.0047,0.003904286606415108,"[0, 1, 0]",582660.0,0.0,-0.01,"582660, Action: [0], Reward: -0.01, Balance: 199.70",0.004500450045004501
1.0000340290060235,0.000613611602409355,200.00680580120468,0.0010884504333088785,0.0048,0.0028189413842965405,"[0, 1, 0]",582661.0,0.0,-0.01,"582661, Action: [0], Reward: -0.01, Balance: 199.70",0.0046004600460046
0.9997227406525284,0.0004890962610113869,199.9445481305057,-0.00031128835349491623,0.0049,0.0031293416715560958,"[0, 1, 0]",582662.0,0.0,-0.01,"582662, Action: [0], Reward: -0.01, Balance: 199.70",0.0047004700470047005
1.0005528429285149,0.0008211371714060093,200.110568585703,0.0008301022759864907,0.005,0.0023016075721972347,"[0, 1, 0]",582663.0,0.0,-0.01,"582663, Action: [0], Reward: -0.01, Balance: 199.70",0.004800480048004801
0.9997206230446813,0.00048824921787257573,199.94412460893628,-0.0008322198838335737,0.0051,0.003131453238136271,"[0, 1, 0]",582664.0,0.0,-0.01,"582664, Action: [0], Reward: -0.01, Balance: 199.70",0.0049004900490049
0.9997227406525284,0.0004890962610113869,199.9445481305057,2.1176078470830364e-06,0.0052,0.0031293416715560958,"[0, 1, 0]",582665.0,0.0,-0.01,"582665, Action: [0], Reward: -0.01, Balance: 199.70",0.005000500050005001
0.9995236855149194,0.00040947420596782185,199.9047371029839,-0.0001990551376090366,0.0053,0.0033278289300758537,"[0, 1, 0]",582666.0,0.0,-0.01,"582666, Action: [0], Reward: -0.01, Balance: 199.70",0.0051005100510051
0.9986385254349134,5.541017396534193e-05,199.72770508698267,-0.0008851600800061022,0.0054,0.004210463760514738,"[0, 1, 0]",582667.0,0.0,-0.01,"582667, Action: [0], Reward: -0.01, Balance: 199.70",0.005200520052005201
0.998998518768887,0.00019940750755485724,199.7997037537774,0.00035999333397370494,0.0055,0.00385149744191526,"[0, 1, 0]",582668.0,0.0,-0.01,"582668, Action: [0], Reward: -0.01, Balance: 199.70",0.0053005300530053
0.9989688722590303,0.00018754890361211732,199.79377445180606,-2.964650985674666e-05,0.0056,0.0038810593740353054,"[0, 1, 0]",582669.0,0.0,-0.01,"582669, Action: [0], Reward: -0.01, Balance: 199.70",0.0054005400540054005
1.0008937777918667,0.0009575111167467172,200.17875555837335,0.001924905532836476,0.0057,0.001961645352817493,"[0, 1, 0]",582670.0,0.0,-0.01,"582670, Action: [0], Reward: -0.01, Balance: 199.70",0.005500550055005501
0.999642271554346,0.0004569086217384118,199.9284543108692,-0.001251506237520772,0.0058,0.0032095812015960974,"[0, 1, 0]",582671.0,0.0,-0.01,"582671, Action: [0], Reward: -0.01, Balance: 199.70",0.0056005600560056
0.9990980463376915,0.00023921853507663976,199.8196092675383,-0.0005442252166544392,0.0059,0.003752253812655381,"[0, 1, 0]",582672.0,0.0,-0.0,"582672, Action: [0], Reward: -0.00, Balance: 199.70",0.005700570057005701
0.9991043991612324,0.00024175966449294998,199.82087983224648,6.352823540822783e-06,0.006,0.0037459191129152803,"[0, 1, 0]",582673.0,0.0,-0.01,"582673, Action: [0], Reward: -0.01, Balance: 199.70",0.0058005800580058
0.998824874925441,0.0001299499701764098,199.7649749850882,-0.00027952423579137077,0.0061,0.0040246459014748985,"[0, 1, 0]",582674.0,0.0,-0.01,"582674, Action: [0], Reward: -0.01, Balance: 199.70",0.005900590059005901
0.9994474516324309,0.0003789806529723458,199.88949032648617,0.0006225767069898325,0.0062,0.003403845326955788,"[0, 1, 0]",582675.0,0.0,-0.01,"582675, Action: [0], Reward: -0.01, Balance: 199.70",0.006000600060006
0.9978994802963435,-0.00024020788146261933,199.5798960592687,-0.001547971336087386,0.0063,0.004947400496933996,"[0, 1, 0]",582676.0,0.0,-0.01,"582676, Action: [0], Reward: -0.01, Balance: 199.70",0.006100610061006101
0.9982637088460112,-9.451646159548171e-05,199.65274176920224,0.0003642285496677289,0.0064,0.004584211045174309,"[0, 1, 0]",582677.0,0.0,-0.01,"582677, Action: [0], Reward: -0.01, Balance: 199.70",0.006200620062006201
0.9983695892383565,-5.2164304657388974e-05,199.6739178476713,0.00010588039234534108,0.0065,0.00447863271617433,"[0, 1, 0]",582678.0,0.0,-0.01,"582678, Action: [0], Reward: -0.01, Balance: 199.70",0.0063006300630063005
0.9979693613552914,-0.0002122554578834535,199.59387227105827,-0.0004002278830651562,0.0066,0.004877718799794021,"[0, 1, 0]",582679.0,0.0,-0.01,"582679, Action: [0], Reward: -0.01, Balance: 199.70",0.006400640064006401
0.9988608742588383,0.00014434970353533667,199.77217485176766,0.0008915129035469249,0.0067,0.003988749269615035,"[0, 1, 0]",582680.0,0.0,-0.01,"582680, Action: [0], Reward: -0.01, Balance: 199.70",0.0065006500650065
0.9985898204544345,3.592818177379462e-05,199.71796409088688,-0.00027105380440389126,0.0068,0.004259029791854802,"[0, 1, 0]",582681.0,0.0,-0.01,"582681, Action: [0], Reward: -0.01, Balance: 199.70",0.006600660066006601
0.99864064304276,5.625721710402983e-05,199.728128608552,5.08225883255875e-05,0.0069,0.004208352193934987,"[0, 1, 0]",582682.0,0.0,-0.01,"582682, Action: [0], Reward: -0.01, Balance: 199.70",0.0067006700670067
0.9983039433951023,-7.842264195905577e-05,199.66078867902047,-0.00033669964765763893,0.007,0.004544091280154379,"[0, 1, 0]",582683.0,0.0,-0.01,"582683, Action: [0], Reward: -0.01, Balance: 199.70",0.006800680068006801
0.998136652375197,-0.000145339049921193,199.6273304750394,-0.000167291019905349,0.0071,0.004710905039974058,"[0, 1, 0]",582684.0,0.0,-0.01,"582684, Action: [0], Reward: -0.01, Balance: 199.70",0.006900690069006901
0.9980688889240957,-0.00017244443036167095,199.61377778481915,-6.776345110125704e-05,0.0072,0.004778475170534283,"[0, 1, 0]",582685.0,0.0,-0.01,"582685, Action: [0], Reward: -0.01, Balance: 199.70",0.0070007000700070005
0.9978190111981613,-0.0002723955207354712,199.56380223963225,-0.000249877725934482,0.0073,0.005027640026973714,"[0, 1, 0]",582686.0,0.0,-0.01,"582686, Action: [0], Reward: -0.01, Balance: 199.70",0.007100710071007101
0.996537858450784,-0.0007848566196863934,199.3075716901568,-0.0012811527473772343,0.0074,0.006305137807872081,"[0, 1, 0]",582687.0,0.0,-0.01,"582687, Action: [0], Reward: -0.01, Balance: 199.70",0.0072007200720072
0.9941703728779445,-0.0017318508488221717,198.83407457558891,-0.0023674855728394563,0.0075,0.008665869244309263,"[0, 1, 0]",582688.0,0.0,-0.01,"582688, Action: [0], Reward: -0.01, Balance: 199.70",0.007300730073007301
0.9941534320151691,-0.0017386271939322912,198.83068640303384,-1.6940862775385312e-05,0.0076,0.008682761776949391,"[0, 1, 0]",582689.0,0.0,-0.01,"582689, Action: [0], Reward: -0.01, Balance: 199.70",0.007400740074007401
0.9952969402524977,-0.0012812238990008895,199.05938805049954,0.0011435082373284899,0.0077,0.0075425158237508,"[0, 1, 0]",582690.0,0.0,-0.19,"582690, Action: [0], Reward: -0.19, Balance: 199.70",0.007500750075007501
0.9968936165690637,-0.0006425533723745003,199.37872331381274,0.0015966763165660325,0.0078,0.005950394622432811,"[0, 1, 0]",582691.0,0.0,-0.01,"582691, Action: [0], Reward: -0.01, Balance: 199.70",0.007600760076007601
0.9975352517466759,-0.0003858993013296337,199.50705034933517,0.0006416351776121587,0.0079,0.0053105899486935405,"[0, 1, 0]",582692.0,0.0,-0.01,"582692, Action: [0], Reward: -0.01, Balance: 199.70",0.007700770077007701
0.9979079507277312,-0.00023681970890749795,199.58159014554624,0.0003726989810553505,0.008,0.004938954230613861,"[0, 1, 0]",582693.0,0.0,-0.01,"582693, Action: [0], Reward: -0.01, Balance: 199.70",0.007800780078007801
0.9986957008467796,7.828033871188736e-05,199.73914016935592,0.0007877501190483826,0.0081,0.004153451462854964,"[0, 1, 0]",582694.0,0.0,-0.01,"582694, Action: [0], Reward: -0.01, Balance: 199.70",0.0079007900790079
0.9994347459853492,0.00037389839413972536,199.88694919706984,0.000739045138569594,0.0082,0.0034165147264359898,"[0, 1, 0]",582695.0,0.0,-0.01,"582695, Action: [0], Reward: -0.01, Balance: 199.70",0.008000800080008
1.0014909432046937,0.0011963772818775356,200.29818864093875,0.00205619721934454,0.0083,0.0013661835772583607,"[0, 1, 0]",582696.0,0.0,-0.0,"582696, Action: [0], Reward: -0.00, Balance: 199.70",0.008100810081008101
1.0017154096364658,0.0012861638545863415,200.34308192729316,0.0002244664317720435,0.0084,0.001142357519778483,"[0, 1, 0]",582697.0,0.0,-0.0,"582697, Action: [0], Reward: -0.00, Balance: 199.70",0.008200820082008202
1.0013130641455539,0.001125225658221589,200.2626128291108,-0.0004023454909118129,0.0085,0.0015435551699779244,"[0, 1, 0]",582698.0,0.0,0.0,"582698, Action: [0], Reward: 0.00, Balance: 199.70",0.0083008300830083
1.000533784457893,0.0008135137831572019,200.10675689157858,-0.0007792796876610453,0.0086,0.002320611671417112,"[0, 1, 0]",582699.0,0.0,0.0,"582699, Action: [0], Reward: 0.00, Balance: 199.70",0.0084008400840084
1.0012262422238307,0.0010904968895323038,200.24524844476613,0.0006924577659377462,0.0087,0.0016301293997580267,"[0, 1, 0]",582700.0,0.0,0.0,"582700, Action: [0], Reward: 0.00, Balance: 199.70",0.008500850085008501
1.0003664934379872,0.0007465973751949414,200.07329868759746,-0.0008597487858433794,0.0088,0.0024874254312370744,"[0, 1, 0]",582701.0,0.0,-0.0,"582701, Action: [0], Reward: -0.00, Balance: 199.70",0.008600860086008601
1.0014337677928276,0.0011735071171309903,200.2867535585655,0.0010672743548401798,0.0089,0.0014231958749181344,"[0, 1, 0]",582702.0,0.0,0.0,"582702, Action: [0], Reward: 0.00, Balance: 199.70",0.0087008700870087
1.0011965957139741,0.0010786382855896871,200.23931914279484,-0.00023717207885326274,0.009,0.0016596913318777887,"[0, 1, 0]",582703.0,0.0,-0.0,"582703, Action: [0], Reward: -0.00, Balance: 199.70",0.0088008800880088
1.000374963869375,0.0007499855477500629,200.074992773875,-0.0008216318445991533,0.0091,0.00247897916491694,"[0, 1, 0]",582704.0,0.0,0.0,"582704, Action: [0], Reward: 0.00, Balance: 199.70",0.0089008900890089
1.0027360966186738,0.0016944386474695308,200.54721932373477,0.0023611327492987755,0.0092,0.0001245824282197154,"[0, 1, 0]",582705.0,0.0,0.0,"582705, Action: [0], Reward: 0.00, Balance: 199.70",0.009000900090009001
1.0014718847340718,0.0011887538936287282,200.29437694681434,-0.0012642118846021332,0.0093,0.0013851876764782382,"[0, 1, 0]",582706.0,0.0,-0.0,"582706, Action: [0], Reward: -0.00, Balance: 199.70",0.009100910091009102
1.001486707989,0.0011946831956000366,200.2973415978,1.4823254928302276e-05,0.0094,0.0013704067104182863,"[0, 1, 0]",582707.0,0.0,0.0,"582707, Action: [0], Reward: 0.00, Balance: 199.70",0.0092009200920092
1.00157564751857,0.0012302590074280099,200.315129503714,8.893952956995577e-05,0.0095,0.0012817209140584336,"[0, 1, 0]",582708.0,0.0,0.0,"582708, Action: [0], Reward: 0.00, Balance: 199.70",0.0093009300930093
1.000324141281049,0.0007296565124197044,200.06482825620984,-0.001251506237520772,0.0096,0.0025296567628370382,"[0, 1, 0]",582709.0,0.0,0.0,"582709, Action: [0], Reward: 0.00, Balance: 199.70",0.009400940094009401
1.001463414302684,0.001185365721073607,200.2926828605368,0.00113927302163475,0.0097,0.0013936339427983726,"[0, 1, 0]",582710.0,0.0,0.0,"582710, Action: [0], Reward: 0.00, Balance: 199.70",0.009500950095009501
1.0012093013610555,0.0010837205444221842,200.24186027221108,-0.00025411294162850593,0.0098,0.0016470219323980121,"[0, 1, 0]",582711.0,0.0,-0.0,"582711, Action: [0], Reward: -0.00, Balance: 199.70",0.009600960096009602
1.0005422548892804,0.0008169019557122,200.10845097785608,-0.0006670464717750235,0.0099,0.002312165405097261,"[0, 1, 0]",582712.0,0.0,0.0,"582712, Action: [0], Reward: 0.00, Balance: 199.70",0.0097009700970097
0.9990853406906101,0.00023413627624401933,199.817068138122,-0.001456914198670347,0.01,0.003764923212135441,"[0, 1, 0]",582713.0,0.0,0.0,"582713, Action: [0], Reward: 0.00, Balance: 199.70",0.0098009800980098
0.9994432164167371,0.00037728656669484676,199.88864328334742,0.0003578757261270482,0.0101,0.0034080684601157135,"[0, 1, 0]",582714.0,0.0,-0.0,"582714, Action: [0], Reward: -0.00, Balance: 199.70",0.009900990099009901
0.9984712344150077,-1.1506233996918551e-05,199.69424688300154,-0.0009719820017294012,0.0102,0.0043772775203347,"[0, 1, 0]",582715.0,0.0,-0.0,"582715, Action: [0], Reward: -0.00, Balance: 199.70",0.010001000100010001
0.9977576005706008,-0.00029695977175963896,199.55152011412017,-0.0007136338444068712,0.0103,0.005088875457793838,"[0, 1, 0]",582716.0,0.0,-0.0,"582716, Action: [0], Reward: -0.00, Balance: 199.70",0.010101010101010102
0.9983653540226624,-5.385839093501129e-05,199.67307080453247,0.0006077534520615302,0.0104,0.00448285584933468,"[0, 1, 0]",582717.0,0.0,-0.0,"582717, Action: [0], Reward: -0.00, Balance: 199.70",0.0102010201020102
0.9969232630789207,-0.0006306947684317604,199.38465261578412,-0.0014420909437417606,0.0105,0.005920832690312625,"[0, 1, 0]",582718.0,0.0,-0.01,"582718, Action: [0], Reward: -0.01, Balance: 199.70",0.010301030103010301
0.9950088233112533,-0.0012964706754986276,199.00176466225065,-0.0019144397676673463,0.0106,0.007829810803863425,"[0, 1, 0]",582719.0,0.0,-0.01,"582719, Action: [0], Reward: -0.01, Balance: 199.70",0.010401040104010401
0.9986256975137665,0.00015027900550664501,199.7251395027533,0.0036168742025132873,0.0107,0.004223255085227671,"[0, 1, 0]",582720.0,0.0,-0.02,"582720, Action: [0], Reward: -0.02, Balance: 199.65",0.010501050105010502
0.9997226183784632,0.0005890473513853104,199.94452367569264,0.0010969208646966421,0.0108,0.003129463596788969,"[0, 1, 0]",582721.0,0.0,-0.01,"582721, Action: [0], Reward: -0.01, Balance: 199.65",0.0106010601060106
0.9992270981422873,0.0003908392569149625,199.84541962845745,-0.0004955202361759348,0.0109,0.0036235701765086133,"[0, 1, 0]",582722.0,0.0,-0.0,"582722, Action: [0], Reward: -0.00, Balance: 199.65",0.0107010701070107
0.99815135335606,-3.945865757596115e-05,199.630270671212,-0.0010757447862272328,0.011,0.0046962459991469795,"[0, 1, 0]",582723.0,0.0,-0.0,"582723, Action: [0], Reward: -0.00, Balance: 199.65",0.010801080108010801
0.9978654762967278,-0.00015380948130881155,199.57309525934556,-0.00028587705933219354,0.0111,0.004981307487446698,"[0, 1, 0]",582724.0,0.0,-0.0,"582724, Action: [0], Reward: -0.00, Balance: 199.65",0.010901090109010901
0.9985833453568285,0.00013333814273140793,199.7166690713657,0.000717869060100611,0.0112,0.004265486416827635,"[0, 1, 0]",582725.0,0.0,-0.01,"582725, Action: [0], Reward: -0.01, Balance: 199.65",0.011001100110011002
1.0000042602221015,0.0007017040888406618,200.0008520444203,0.0014209148652730619,0.0113,0.0028486252416493173,"[0, 1, 0]",582726.0,0.0,-0.01,"582726, Action: [0], Reward: -0.01, Balance: 199.65",0.0111011101110111
0.9999534376337756,0.0006813750535103033,199.99068752675512,-5.082258832587172e-05,0.0114,0.0028993028395694156,"[0, 1, 0]",582727.0,0.0,-0.0,"582727, Action: [0], Reward: -0.00, Balance: 199.65",0.0112011201120112
1.0007581286155993,0.001003251446239808,200.15162572311988,0.000804690981823768,0.0115,0.0020969075391703913,"[0, 1, 0]",582728.0,0.0,-0.0,"582728, Action: [0], Reward: -0.00, Balance: 199.65",0.011301130113011301
1.0003706063796158,0.000848242551846364,200.07412127592315,-0.00038752223598365277,0.0116,0.0024833242233100222,"[0, 1, 0]",582729.0,0.0,-0.0,"582729, Action: [0], Reward: -0.00, Balance: 199.65",0.011401140114011402
1.0011710621457457,0.0011684248582983698,200.23421242914915,0.0008004557661300282,0.0117,0.0016851520560709236,"[0, 1, 0]",582730.0,0.0,-0.0,"582730, Action: [0], Reward: -0.00, Balance: 199.65",0.011501150115011502
1.000232961869567,0.0007931847478268435,200.0465923739134,-0.0009381002761787726,0.0118,0.002620576051009798,"[0, 1, 0]",582731.0,0.0,-0.0,"582731, Action: [0], Reward: -0.00, Balance: 199.65",0.0116011601160116
1.0017004641074718,0.0013801856429888335,200.34009282149438,0.0014675022379049096,0.0119,0.0011572604110715915,"[0, 1, 0]",582732.0,0.0,0.0,"582732, Action: [0], Reward: 0.00, Balance: 199.65",0.011701170117011701
1.002479743795133,0.0016918975180532207,200.4959487590266,0.0007792796876610453,0.012,0.00038020390963240365,"[0, 1, 0]",582733.0,0.0,-0.0,"582733, Action: [0], Reward: -0.00, Balance: 199.65",0.011801180118011801
1.0015924661072801,0.0013369864429120528,200.318493221456,-0.000887277687852901,0.0121,0.0012649503066511799,"[0, 1, 0]",582734.0,0.0,0.0,"582734, Action: [0], Reward: 0.00, Balance: 199.65",0.011901190119011902
1.0020350461472831,0.0015140184589132312,200.4070092294566,0.00044258004000298,0.0122,0.0008236328914318085,"[0, 1, 0]",582735.0,0.0,0.0,"582735, Action: [0], Reward: 0.00, Balance: 199.65",0.012001200120012
1.0025644481090092,0.001725779243603695,200.51288962180183,0.000529401961726137,0.0123,0.00029574124643247656,"[0, 1, 0]",582736.0,0.0,0.0,"582736, Action: [0], Reward: 0.00, Balance: 199.65",0.0121012101210121
